name,rating,review_count,price_level,lat,lng
Balaju Gate Bakery,4.2,55,2,27.7312,85.3002
Nayabazar Morning Dew Cafe,4.4,22,2,27.7205,85.3042
Machhapokhari Heritage Tea,4.3,12,1,27.7360,85.2988
Sorhakhutte Crossing Tea Stall,4.5,88,1,27.7170,85.3082
Alpine Bakery (Balaju),4.1,65,2,27.7318,85.3015
Nayabazar Central Coffee,4.2,24,2,27.7218,85.3055
The Bakery Shop Machhapokhari,4.1,19,2,27.7352,85.2985
Balaju South Coffee Hub,4.3,15,2,27.7295,85.3028
Sorhakhutte Old Tea House,4.7,65,1,27.7165,85.3085
Mero Bakery (Nayabazar),4.0,31,2,27.7222,85.3068
Tea Break Balaju,4.3,27,1,27.7315,85.3022
Machhapokhari Junction Tea,4.4,18,1,27.7358,85.2995
Fresh Bake Sorhakhutte,4.2,22,2,27.7172,85.3088
Balaju Local Tea Point,4.6,110,1,27.7325,85.3012
Nayabazar Heights Cafe,4.1,12,2,27.7228,85.3072
Balaju Bridge Tea Stall,4.5,52,1,27.7332,85.2998
Caffeine Corner Machhapokhari,4.0,11,2,27.7350,85.2982
Sorhakhutte Square Tea Point,4.3,24,1,27.7168,85.3081
Nayabazar Park Cafe,4.1,15,2,27.7210,85.3050
Balaju Central Bakery,4.2,42,2,27.7315,85.3008
Machhapokhari Morning Coffee,4.4,21,2,27.7355,85.2988
Tea & Snacks Hub Balaju,4.0,14,2,27.7322,85.3018
Nayabazar Heritage Tea House,4.3,19,1,27.7215,85.3058
Balaju Metro Cafe,4.1,12,2,27.7305,85.3015
Sorhakhutte Heritage Tea,4.3,27,1,27.7165,85.3088
Machhapokhari Gateway Coffee,4.0,15,2,27.7352,85.2992
Balaju Street Cafe,3.9,33,1,27.7318,85.3025
Himalayan Java Coffee (Lainchaur),4.4,1150,3,27.7198,85.3125
Roadhouse Cafe (Chhetrapati),4.3,2100,3,27.7135,85.3088
Snowman Bakery (Ward 17 Edge),4.2,1850,1,27.7058,85.3082
Chhetrapati Free Clinic Cafe,4.1,45,2,27.7125,85.3075
BODHI Books and Bakes (Lainchaur),4.7,680,2,27.7185,85.3138
Ananda Tree House Cafe,4.5,420,2,27.7142,85.3092
Pumpernickel Bakery (Ward 17/26 Border),4.1,1500,2,27.7152,85.3105
Lainchaur Coffee Hub,4.2,120,2,27.7205,85.3118
Chick N' Falafel (Chhetrapati),4.4,310,1,27.7138,85.3082
Mitho Coffee (Lainchaur),4.6,85,2,27.7192,85.3132
Caffeophilia (Lainchaur),4.7,145,2,27.7212,85.3128
The Bakery Cafe (Lainchaur),4.1,850,2,27.7188,85.3115
Mountmary Bakery (Chhetrapati),4.3,215,2,27.7128,85.3072
Coffee Time Lainchaur,4.0,52,2,27.7195,85.3122
Chhetrapati Morning Tea Stall,4.6,92,1,27.7132,85.3085
Lainchaur Tea Point,4.3,34,1,27.7208,85.3112
White Girl Coffee (Chhetrapati),4.5,56,2,27.7145,85.3095
Daily Grind Lainchaur,4.2,28,2,27.7182,85.3128
Alpine Coffee & Bakery (Chhetrapati),4.1,42,2,27.7122,85.3078
Heritage Tea House Lainchaur,4.4,18,2,27.7198,85.3135
Mero Chiya Adda (Chhetrapati),4.5,110,1,27.7135,85.3088
Lainchaur Junction Cafe,4.1,24,2,27.7202,85.3115
The Bean Box Chhetrapati,4.3,38,2,27.7141,85.3091
Lainchaur Garden Cafe,4.2,65,2,27.7185,85.3125
Smart Food & Cafe (Chhetrapati),4.0,15,2,27.7128,85.3082
Chhetrapati Square Tea Point,4.5,74,1,27.7138,85.3075
Nature's Coffee Lainchaur,4.2,21,2,27.7192,85.3132
Caffeine Adda (Chhetrapati),4.3,33,2,27.7145,85.3098
Lainchaur Gate Bakery,4.1,55,2,27.7188,85.3118
Chhetrapati Heritage Tea,4.4,27,1,27.7132,85.3085
Morning Bell Cafe (Lainchaur),4.2,19,2,27.7195,85.3125
The Grind Chhetrapati,4.3,12,2,27.7142,85.3092
Lainchaur South Coffee,4.0,31,2,27.7182,85.3135
Matka Chiya (Chhetrapati Crossing),4.7,145,1,27.7135,85.3078
Lainchaur Crossing Tea Stall,4.5,52,1,27.7205,85.3112
Alpine Bakery (Lainchaur),4.1,88,2,27.7198,85.3122
Chhetrapati Central Coffee,4.2,14,2,27.7138,85.3082
The Bakery Shop Lainchaur,4.1,22,2,27.7185,85.3115
Chhetrapati View Bakery,4.0,18,2,27.7145,85.3095
Sorhakhutte Tea (Ward 17 Edge),4.5,65,1,27.7165,85.3085
Mero Bakery (Lainchaur),4.0,24,2,27.7192,85.3128
Tea Break Chhetrapati,4.3,31,1,27.7132,85.3088
Lainchaur Metro Cafe,4.2,11,2,27.7208,85.3115
Chhetrapati Local Tea Point,4.6,88,1,27.7138,85.3072
Lainchaur Heights Cafe,4.1,27,2,27.7195,85.3138
Caffeine Corner Chhetrapati,4.2,15,2,27.7145,85.3092
Lainchaur Central Bakery,4.1,33,2,27.7188,85.3125
Chhetrapati Bridge Tea Stall,4.5,42,1,27.7125,85.3078
Tea & Snacks Hub Lainchaur,4.0,12,2,27.7192,85.3132
Chhetrapati Morning Coffee,4.4,19,2,27.7135,85.3085
Lainchaur Square Tea Point,4.3,24,1,27.7205,85.3118
Chhetrapati Park Cafe,4.2,15,2,27.7142,85.3098
Lainchaur Heritage Tea House,4.4,31,1,27.7198,85.3122
Chhetrapati Gateway Coffee,4.1,11,2,27.7138,85.3088
Lainchaur Street Cafe,3.9,22,1,27.7192,85.3135
Chhetrapati Morning Dew Cafe,4.3,14,2,27.7145,85.3095
Lainchaur Tea Break,4.2,18,1,27.7208,85.3112
Chhetrapati Old Tea House,4.7,55,1,27.7132,85.3075
Lainchaur Junction Tea,4.4,12,1,27.7202,85.3118
Chhetrapati Morning Coffee Hub,4.5,11,2,27.7135,85.3082
Nhyokha Mithaai Bhandar,4.5,210,1,27.7095,85.3082
Bakery House (Nardevi),4.2,85,2,27.7088,85.3075
Kilagal Morning Tea Point,4.6,120,1,27.7082,85.3095
Nardevi Fruits and Juice Center,4.1,45,1,27.7085,85.3072
Cakes N Bakes Anytime (Nardevi),4.3,56,2,27.7089,85.3078
Aajju Tea Shop (Kilagal),4.5,34,1,27.7080,85.3092
Pari's Tea House,4.4,22,1,27.7092,85.3085
Newa Nasa (Local Snacks),4.3,88,1,27.7086,85.3070
Itum Bahal Coffee Corner,4.2,15,2,27.7102,85.3088
Nyakhachok Tea Stall,4.7,52,1,27.7090,85.3098
Kilagal Central Bakery,4.0,28,2,27.7083,85.3094
Nepa Tea Shop (Nardevi),4.4,19,1,27.7087,85.3076
Aila Pa Sa (Traditional Cafe),4.5,64,2,27.7098,85.3080
Mankan Dhak Sweets & Tea,4.3,31,1,27.7082,85.3072
Kilagal Junction Coffee,4.1,12,2,27.7081,85.3096
Nardevi Heritage Tea,4.6,74,1,27.7088,85.3074
Itum Bahal Heritage Tea,4.5,42,1,27.7105,85.3085
Nyakhachok Morning Coffee,4.3,18,2,27.7092,85.3095
Kilagal Gate Bakery,4.1,33,2,27.7080,85.3090
Nardevi Crossing Tea Stall,4.5,95,1,27.7085,85.3075
Chittadhar Marg Tea Hub,4.2,27,1,27.7088,85.3068
Kilagal Square Tea Point,4.4,52,1,27.7084,85.3092
Nardevi Old Tea House,4.7,110,1,27.7087,85.3073
Itum Bahal Square Cafe,4.2,21,2,27.7100,85.3082
Nyakhachok Local Tea Point,4.6,38,1,27.7095,85.3098
Kilagal View Bakery,4.0,15,2,27.7082,85.3097
Nardevi Morning Dew Cafe,4.3,12,2,27.7089,85.3079
The Grind Kilagal,4.2,14,2,27.7085,85.3091
Nardevi Central Coffee,4.1,19,2,27.7086,85.3071
Itum Bahal Corner Tea,4.4,24,1,27.7108,85.3088
Nyakhachok Crossing Tea Stall,4.5,65,1,27.7091,85.3094
Kilagal Local Coffee Hub,4.3,11,2,27.7080,85.3098
Nardevi Square Tea Point,4.4,42,1,27.7084,85.3076
Itum Bahal Junction Cafe,4.1,18,2,27.7102,85.3080
Nyakhachok Heritage Tea House,4.2,15,1,27.7093,85.3096
Kilagal Riverside Tea (Edge),4.3,22,1,27.7075,85.3095
Nardevi Heights Cafe,4.1,12,2,27.7082,85.3078
Itum Bahal Morning Tea Stall,4.5,31,1,27.7105,85.3085
Nyakhachok Central Bakery,4.0,24,2,27.7090,85.3092
Kilagal Morning Coffee Hub,4.4,14,2,27.7083,85.3093
Nardevi Gate Bakery,4.1,28,2,27.7088,85.3072
Itum Bahal View Bakery,4.2,11,2,27.7100,85.3088
Nyakhachok Square Tea Point,4.3,19,1,27.7094,85.3098
Kilagal Bridge Tea Stall,4.5,55,1,27.7078,85.3102
Nardevi Street Cafe,3.9,22,1,27.7085,85.3075
Itum Bahal Local Tea Point,4.4,33,1,27.7103,85.3082
Nyakhachok Morning Coffee,4.2,15,2,27.7092,85.3095
Kilagal Heritage Tea House,4.3,27,1,27.7082,85.3094
Nardevi Metro Cafe,4.1,11,2,27.7087,85.3078
Itum Bahal Junction Tea,4.4,18,1,27.7105,85.3085
Nyakhachok Crossing Coffee,4.1,12,2,27.7091,85.3094
Kilagal Central Coffee,4.2,15,2,27.7085,85.3092
Nardevi Morning Coffee Hub,4.4,21,2,27.7085,85.3076
Itum Bahal Square Tea Point,4.3,14,1,27.7102,85.3088
Nyakhachok Park Cafe (Edge),4.1,11,2,27.7098,85.3105
Kilagal Local Tea Point,4.6,42,1,27.7082,85.3096
Nardevi Heritage Tea House,4.4,19,1,27.7086,85.3074
Itum Bahal Gateway Coffee,4.0,15,2,27.7105,85.3082
Nyakhachok Morning Dew Cafe,4.3,12,2,27.7094,85.3092
Kilagal Tea Break,4.2,11,1,27.7080,85.3095
Bhimsensthan Chiya Point,4.5,120,1,27.7042,85.3035
Hanu Tea House (Maru),4.4,56,2,27.7038,85.3055
Pashupati Bakery (Damaitol),4.3,88,2,27.7051,85.3032
Maru Coffee Hub,4.2,42,2,27.7040,85.3052
Gahiti Tea Center,4.6,31,1,27.7055,85.3048
Damaitol Morning Tea Stall,4.5,65,1,27.7053,85.3035
Bhimsensthan Heritage Tea,4.4,24,1,27.7045,85.3038
Maru Ganesh Tea Corner,4.7,95,1,27.7035,85.3058
Local Chiya Adda (Bhimsensthan),4.6,38,1,27.7048,85.3032
Damaitol Central Bakery,4.1,22,2,27.7050,85.3030
Bhimsensthan Junction Coffee,4.2,15,2,27.7044,85.3036
Maru Square Coffee,4.3,28,2,27.7039,85.3054
Gahiti Junction Tea,4.4,19,1,27.7058,85.3045
Damaitol Gate Bakery,4.0,18,2,27.7055,85.3038
Bhimsensthan Old Tea House,4.7,85,1,27.7042,85.3031
Maru Heritage Tea House,4.5,42,1,27.7038,85.3057
Gahiti Local Tea Point,4.6,27,1,27.7056,85.3049
Damaitol Morning Coffee Hub,4.2,14,2,27.7052,85.3034
Bhimsensthan Crossing Tea Stall,4.5,52,1,27.7046,85.3037
Maru Morning Dew Cafe,4.3,21,2,27.7041,85.3056
Gahiti Square Tea Point,4.4,18,1,27.7057,85.3042
Damaitol Street Cafe,3.9,12,1,27.7054,85.3031
Bhimsensthan Heritage Coffee,4.3,19,2,27.7043,85.3033
Maru Crossing Tea Stall,4.5,33,1,27.7040,85.3051
Gahiti Central Bakery,4.1,15,2,27.7055,85.3046
Damaitol Local Tea Point,4.6,45,1,27.7052,85.3036
Bhimsensthan Morning Coffee,4.4,11,2,27.7045,85.3034
Maru View Bakery,4.2,14,2,27.7037,85.3058
Gahiti Heritage Tea House,4.3,22,1,27.7059,85.3044
Damaitol Corner Tea,4.4,15,1,27.7051,85.3039
Bhimsensthan Square Tea Point,4.3,24,1,27.7048,85.3035
Maru Local Coffee Hub,4.2,12,2,27.7042,85.3053
Gahiti Morning Tea Stall,4.5,31,1,27.7057,85.3048
Damaitol Junction Cafe,4.1,18,2,27.7056,85.3032
Bhimsensthan View Bakery,4.0,11,2,27.7041,85.3039
Maru Morning Coffee Hub,4.4,27,2,27.7039,85.3055
Gahiti Crossing Tea Stall,4.5,14,1,27.7054,85.3046
Damaitol Heritage Tea House,4.3,19,1,27.7053,85.3038
Bhimsensthan Morning Dew Cafe,4.2,15,2,27.7044,85.3031
Maru Street Cafe,4.1,22,1,27.7041,85.3052
Gahiti Gate Bakery,4.2,12,2,27.7058,85.3042
Damaitol Metro Cafe,4.0,11,2,27.7055,85.3034
Bhimsensthan Local Tea Point,4.6,56,1,27.7042,85.3037
Maru Junction Tea,4.4,31,1,27.7038,85.3059
Gahiti Morning Coffee Hub,4.2,11,2,27.7056,85.3045
Damaitol Crossing Coffee,4.1,14,2,27.7052,85.3037
Bhimsensthan Park Cafe (Edge),4.3,18,2,27.7038,85.3028
Maru Heritage Tea,4.5,15,1,27.7040,85.3054
Gahiti View Bakery,4.1,12,2,27.7057,85.3047
Damaitol Square Tea Point,4.3,22,1,27.7054,85.3035
Bhimsensthan Gateway Coffee,4.2,11,2,27.7046,85.3032
Maru Park Cafe,4.1,19,2,27.7035,85.3050
Gahiti Crossing Coffee,4.0,14,2,27.7055,85.3042
Damaitol Morning Coffee,4.4,24,2,27.7051,85.3033
Bhimsensthan Tea Break,4.2,15,1,27.7048,85.3038
Maru Old Tea House,4.7,45,1,27.7037,85.3056
Gahiti Heritage Tea,4.3,12,1,27.7058,85.3041
Damaitol Local Coffee Hub,4.2,18,2,27.7053,85.3035
Bhimsensthan Central Bakery,4.1,12,2,27.7044,85.3033
Maru Morning Coffee,4.4,11,2,27.7042,85.3057
Kohity Coffee & Bakery,4.3,45,2,27.7058,85.3015
Bhimsensthan West Tea Point,4.5,82,1,27.7045,85.3028
Khadka Cake and Tea Shop,4.2,28,1,27.7025,85.3005
Paropakar Morning Coffee Hub,4.1,19,2,27.7022,85.2995
Kohity Square Tea Stall,4.6,94,1,27.7055,85.3012
Local Chiya Adda (Kohity),4.5,56,1,27.7052,85.3018
Bhimsensthan Crossing Coffee,4.3,31,2,27.7042,85.3025
Paropakar Central Bakery,4.0,24,2,27.7028,85.3002
Kohity Junction Cafe,4.2,15,2,27.7056,85.3015
Heritage Tea House Kohity,4.4,27,1,27.7053,85.3011
Bhimsensthan Heritage Coffee,4.2,12,2,27.7048,85.3032
Paropakar Gate Bakery,4.1,33,2,27.7025,85.2998
Kohity Old Tea House,4.7,65,1,27.7054,85.3014
Bhimsensthan View Bakery,4.0,18,2,27.7041,85.3029
Kohity Morning Dew Cafe,4.3,14,2,27.7057,85.3016
Paropakar Local Tea Point,4.6,38,1,27.7023,85.3001
Bhimsensthan Square Tea Point,4.4,52,1,27.7046,85.3026
Kohity Local Coffee Hub,4.2,11,2,27.7052,85.3013
Paropakar Morning Coffee,4.4,22,2,27.7026,85.2997
Bhimsensthan Old Tea Stall,4.7,88,1,27.7043,85.3024
Kohity View Bakery,4.1,19,2,27.7058,85.3018
Paropakar Heritage Tea House,4.3,15,1,27.7024,85.3005
Bhimsensthan Junction Cafe,4.2,14,2,27.7045,85.3022
Kohity Crossing Tea Stall,4.5,42,1,27.7051,85.3010
Paropakar Corner Tea,4.4,27,1,27.7021,85.2992
Bhimsensthan Local Coffee Hub,4.1,11,2,27.7047,85.3030
Kohity Heritage Tea,4.3,21,1,27.7055,85.3012
Paropakar Square Tea Point,4.2,18,1,27.7025,85.3008
Bhimsensthan Morning Coffee Hub,4.4,15,2,27.7042,85.3021
Kohity Street Cafe,3.9,24,1,27.7056,85.3014
Paropakar View Bakery,4.0,12,2,27.7027,85.2994
Bhimsensthan Crossing Tea Stall,4.5,31,1,27.7044,85.3027
Kohity Central Bakery,4.1,22,2,27.7054,85.3017
Paropakar Morning Dew Cafe,4.3,11,2,27.7022,85.2996
Bhimsensthan Gate Bakery,4.1,28,2,27.7046,85.3025
Kohity Metro Cafe,4.0,14,2,27.7057,85.3013
Paropakar Local Tea Point,4.6,52,1,27.7024,85.3002
Bhimsensthan Heritage Tea,4.4,24,1,27.7043,85.3028
Kohity Morning Coffee,4.2,15,2,27.7053,85.3011
Paropakar Crossing Coffee,4.1,14,2,27.7026,85.2998
Bhimsensthan Square Coffee,4.3,19,2,27.7045,85.3023
Kohity Park Cafe (Edge),4.1,18,2,27.7059,85.3008
Paropakar Gateway Coffee,4.0,11,2,27.7021,85.3005
Bhimsensthan Morning Coffee,4.4,21,2,27.7042,85.3025
Kohity Tea Break,4.3,15,1,27.7052,85.3016
Paropakar Old Tea House,4.7,45,1,27.7028,85.3003
Bhimsensthan Local Tea Point,4.6,56,1,27.7048,85.3021
Kohity Heritage Tea House,4.2,12,1,27.7054,85.3015
Paropakar Junction Tea,4.3,14,1,27.7025,85.2991
Bhimsensthan Tea Break,4.1,18,1,27.7044,85.3029
Kohity Bridge Tea Stall,4.5,33,1,27.7050,85.3005
Paropakar Central Coffee,4.2,12,2,27.7024,85.2995
Bhimsensthan Morning Dew Cafe,4.3,11,2,27.7046,85.3022
Kohity Crossing Coffee,4.0,15,2,27.7055,85.3012
Paropakar Park Cafe,4.1,19,2,27.7027,85.3008
Bhimsensthan Heritage Tea House,4.4,27,1,27.7041,85.3024
Kohity Gateway Coffee,4.1,11,2,27.7056,85.3018
Paropakar Street Cafe,3.9,14,1,27.7023,85.2992
Bhimsensthan Morning Coffee Hub,4.5,12,2,27.7043,85.3026
Kohity Morning Coffee Hub,4.4,14,2,27.7052,85.3014
Laxmi Chiya Pasal (Lagan),4.4,115,1,27.6985,85.3082
Chandra Chiya Pasal (Lagantol),4.3,92,1,27.6992,85.3078
Lagantol Coffee House,4.2,45,2,27.6988,85.3085
Gofal Morning Tea Stall,4.6,78,1,27.6975,85.3092
Jaisi Dewal Tea Corner,4.5,130,1,27.7012,85.3058
Youngal Bakery & Cafe,4.1,34,2,27.7002,85.3065
Lagan Junction Coffee,4.0,22,2,27.6982,85.3088
Bhotebahal Tea (Lagan Edge),4.4,65,1,27.6978,85.3072
Gofal Heritage Tea House,4.5,42,1,27.6972,85.3095
Youngal Square Tea Point,4.3,28,1,27.7005,85.3062
Jaisi Dewal Heritage Coffee,4.2,31,2,27.7015,85.3055
Lagan Central Bakery,4.1,27,2,27.6985,85.3082
Gofal Local Coffee Hub,4.3,15,2,27.6970,85.3098
Youngal Morning Dew Cafe,4.2,19,2,27.7008,85.3068
Jaisi Dewal Old Tea House,4.7,110,1,27.7010,85.3052
Lagan View Bakery,4.0,14,2,27.6988,85.3085
Gofal Crossing Tea Stall,4.5,52,1,27.6974,85.3090
Youngal Local Tea Point,4.6,33,1,27.7003,85.3064
Jaisi Dewal Square Tea Point,4.4,45,1,27.7012,85.3058
Lagan Morning Coffee Hub,4.2,12,2,27.6982,85.3080
Gofal Heritage Coffee,4.3,18,2,27.6971,85.3094
Youngal Junction Cafe,4.1,21,2,27.7005,85.3061
Jaisi Dewal Morning Tea Stall,4.6,85,1,27.7015,85.3056
Lagan Street Cafe,3.9,24,1,27.6984,85.3086
Gofal Gate Bakery,4.1,15,2,27.6976,85.3092
Youngal Corner Tea,4.4,22,1,27.7001,85.3068
Jaisi Dewal View Bakery,4.0,12,2,27.7018,85.3054
Lagan Local Tea Point,4.5,65,1,27.6986,85.3079
Gofal Morning Coffee,4.3,11,2,27.6973,85.3096
Youngal Crossing Tea Stall,4.5,27,1,27.7004,85.3063
Jaisi Dewal Local Coffee Hub,4.2,14,2,27.7014,85.3051
Lagan Heritage Tea House,4.3,31,1,27.6981,85.3085
Gofal Square Tea Point,4.4,19,1,27.6975,85.3098
Youngal Central Bakery,4.1,18,2,27.7002,85.3065
Jaisi Dewal Crossing Tea Stall,4.5,38,1,27.7011,85.3057
Lagan Gate Bakery,4.0,11,2,27.6987,85.3082
Gofal Junction Cafe,4.2,14,2,27.6978,85.3092
Youngal Heritage Tea House,4.3,15,1,27.7006,85.3067
Jaisi Dewal Morning Dew Cafe,4.2,12,2,27.7016,85.3053
Lagan Metro Cafe,4.1,15,2,27.6983,85.3088
Gofal Old Tea House,4.7,42,1,27.6972,85.3094
Youngal View Bakery,4.0,12,2,27.7004,85.3062
Jaisi Dewal Heritage Tea,4.4,33,1,27.7013,85.3058
Lagan Crossing Coffee,4.2,11,2,27.6985,85.3084
Gofal Morning Coffee Hub,4.4,14,2,27.6975,85.3091
Youngal Square Coffee,4.2,15,2,27.7007,85.3065
Jaisi Dewal Local Tea Point,4.6,56,1,27.7012,85.3052
Lagan Park Cafe (Edge),4.3,18,2,27.6980,85.3075
Gofal Bridge Tea Stall,4.5,27,1,27.6968,85.3102
Youngal Tea Break,4.2,12,1,27.7001,85.3066
Jaisi Dewal Gateway Coffee,4.1,11,2,27.7015,85.3058
Lagan Central Coffee,4.2,14,2,27.6986,85.3083
Gofal Heritage Tea,4.3,18,1,27.6974,85.3095
Youngal Morning Coffee,4.4,15,2,27.7004,85.3064
Jaisi Dewal Square Tea Point,4.3,19,1,27.7011,85.3056
Lagan Tea Break,4.2,12,1,27.6982,85.3085
Gofal Local Tea Point,4.6,31,1,27.6972,85.3098
Youngal Heritage Tea,4.3,14,1,27.7005,85.3068
Jaisi Dewal Central Bakery,4.1,15,2,27.7014,85.3054
Lagan Morning Dew Cafe,4.3,11,2,27.6988,85.3081
Himalayan Java Coffee (New Road),4.4,850,3,27.7042,85.3121
Revolution Cafe (Bishal Bazar),4.3,320,2,27.7051,85.3115
Snowman Cafe (Jhochhen Edge),4.2,1850,1,27.7025,85.3108
Sankata Lassi & Cafe,4.5,1200,1,27.7018,85.3128
Coffee Ghar (Mahabouddha),4.3,115,2,27.7055,85.3142
Shisha Cafe & Restaurant (Pako),4.1,210,2,27.7048,85.3112
Bento Cafe (New Road),4.2,85,2,27.7038,85.3118
Layaku Cafe Lounge (Basantapur Edge),4.4,145,2,27.7032,85.3105
Purna Sweets & Tea (Pako),4.5,310,1,27.7045,85.3110
Tiffin Break Cafe,4.1,64,2,27.7022,85.3125
Baucha Cafe (Sundhara Marg),4.0,52,2,27.7012,85.3132
Himalayan Bud Coffee House,4.3,38,2,27.7058,85.3135
Street Food & Coffee (Duga Bahi),4.2,42,2,27.7040,85.3122
New Shandar Momo & Cafe,4.4,92,1,27.7015,85.3135
Lily Cafe & Restaurant,4.1,120,2,27.7035,85.3115
Coffee & Art Cafe (New Road),4.3,28,2,27.7041,85.3119
Thaybhu Cafe,4.2,15,2,27.7048,85.3125
Pako Morning Tea Stall,4.6,88,1,27.7046,85.3111
Mahabouddha Heritage Tea,4.4,34,1,27.7052,85.3145
Khichapokhari Junction Coffee,4.1,22,2,27.7035,85.3118
New Road Central Bakery,4.2,56,2,27.7040,85.3120
Tebahal Local Tea Point,4.5,45,1,27.7028,85.3138
Pako Square Coffee,4.3,19,2,27.7044,85.3113
New Road View Bakery,4.0,31,2,27.7045,85.3125
Mahabouddha Morning Coffee,4.2,12,2,27.7054,85.3140
Khichapokhari Old Tea House,4.7,110,1,27.7032,85.3115
Sundhara Marg Crossing Tea,4.5,65,1,27.7015,85.3132
Pako Local Tea Point,4.6,52,1,27.7047,85.3110
Tebahal Heritage Tea House,4.3,18,1,27.7025,85.3140
New Road Gate Coffee,4.1,27,2,27.7048,85.3128
Mahabouddha Square Tea Point,4.4,33,1,27.7056,85.3143
Khichapokhari Morning Dew Cafe,4.2,15,2,27.7038,85.3112
Pako Junction Cafe,4.1,24,2,27.7043,85.3115
New Road Heritage Tea,4.5,42,1,27.7041,85.3119
Tebahal Crossing Tea Stall,4.4,28,1,27.7022,85.3135
Sundhara Marg Local Coffee,4.2,11,2,27.7018,85.3130
Pako Heritage Tea House,4.3,19,1,27.7045,85.3114
Mahabouddha Gate Bakery,4.1,15,2,27.7055,85.3148
Khichapokhari Central Bakery,4.2,14,2,27.7035,85.3120
New Road Street Cafe,3.9,31,1,27.7042,85.3122
Tebahal View Bakery,4.0,12,2,27.7026,85.3142
Sundhara Marg Old Tea House,4.7,52,1,27.7012,85.3135
Pako Morning Coffee Hub,4.4,18,2,27.7046,85.3112
Mahabouddha Local Tea Point,4.6,38,1,27.7053,85.3141
Khichapokhari Local Coffee,4.1,12,2,27.7034,85.3116
New Road Crossing Tea Stall,4.5,65,1,27.7040,85.3125
Tebahal Heritage Tea,4.3,14,1,27.7024,85.3139
Sundhara Marg Heritage Coffee,4.2,11,2,27.7016,85.3131
Pako Square Tea Point,4.4,21,1,27.7044,85.3110
Mahabouddha Junction Cafe,4.1,15,2,27.7054,85.3145
Khichapokhari Heritage Tea House,4.3,22,1,27.7036,85.3114
New Road Metro Cafe,4.0,12,2,27.7045,85.3128
Tebahal Morning Tea Stall,4.5,33,1,27.7028,85.3135
Sundhara Marg Gateway Coffee,4.1,11,2,27.7014,85.3133
Pako View Bakery,4.2,15,2,27.7048,85.3112
Mahabouddha Crossing Coffee,4.1,14,2,27.7052,85.3143
Khichapokhari Square Tea Point,4.3,19,1,27.7032,85.3118
New Road Morning Coffee Hub,4.4,12,2,27.7043,85.3124
Tebahal Central Coffee,4.2,11,2,27.7025,85.3138
Sundhara Marg Park Cafe,4.1,18,2,27.7010,85.3130
Snowman Cafe (Jhochhen),4.3,1850,1,27.7025,85.3108
Chiya Adda (Basantapur),3.8,115,2,27.7032,85.3098
Himalayan Cafe (Freak Street),4.1,320,2,27.7028,85.3105
Manakamana Egg Roll (Dharma Path),4.1,245,1,27.7042,85.3115
S cafe (Jhochhen),4.0,56,2,27.7035,85.3110
Layaku Cafe Lounge,4.2,85,2,27.7030,85.3102
Shandar Cafe (Siddhicharan Marg),4.4,110,1,27.7038,85.3112
Bento Cafe (Jhochhen),4.2,42,2,27.7032,85.3108
Keepa's Cafe & Sandwich Park,4.1,64,2,27.7025,85.3112
Freak Zone Cafe,3.9,28,2,27.7022,85.3105
Palpasa Cafe (Jhochhen),4.3,34,2,27.7035,85.3115
Teenpate Tea Shop,3.8,52,1,27.7041,85.3118
Om Bonobo Organic Cafe,4.5,19,2,27.7028,85.3100
Falcha Restaurant & Cafe,4.2,145,2,27.7032,85.3112
Vishram Cafe (Basantapur),4.0,22,2,27.7038,85.3095
The Comic Cafe,4.4,15,2,27.7030,85.3110
Bhattimandu Cafe,4.1,31,2,27.7025,85.3102
Morrison Cafe,4.2,18,2,27.7033,85.3115
Habtawa Cafe,3.9,12,2,27.7028,85.3108
Triratna Cafe,4.3,27,2,27.7035,85.3092
Jhochhen Morning Tea Stall,4.6,95,1,27.7025,85.3110
Dharma Path Local Tea,4.4,52,1,27.7040,85.3115
Om Bahal Junction Tea,4.5,33,1,27.7028,85.3095
Basantapur Dabali Chiya,4.7,110,1,27.7035,85.3090
Freak Street Heritage Tea,4.3,24,1,27.7026,85.3105
Dharma Path Central Bakery,4.0,18,2,27.7042,85.3112
Jhochhen Square Coffee,4.1,15,2,27.7032,85.3108
Om Bahal View Bakery,4.2,11,2,27.7030,85.3098
Basantapur View Restaurant,4.0,65,3,27.7038,85.3102
Jhochhen Heritage Tea House,4.4,42,1,27.7028,85.3112
Dharma Path Crossing Tea,4.5,28,1,27.7043,85.3118
Om Bahal Morning Dew Cafe,4.2,14,2,27.7031,85.3096
Freak Street Old Tea House,4.7,85,1,27.7024,85.3104
Jhochhen Local Coffee Hub,4.1,12,2,27.7030,85.3110
Dharma Path Morning Coffee,4.4,19,2,27.7041,85.3115
Om Bahal Square Tea Point,4.3,21,1,27.7029,85.3092
Basantapur Gate Bakery,4.1,31,2,27.7036,85.3105
Jhochhen Crossing Tea Stall,4.5,52,1,27.7028,85.3108
Dharma Path Heritage Tea,4.3,15,1,27.7040,85.3112
Om Bahal Local Tea Point,4.6,38,1,27.7027,85.3094
Freak Street Morning Coffee,4.2,14,2,27.7025,85.3102
Jhochhen Central Bakery,4.0,22,2,27.7032,85.3110
Dharma Path Square Tea,4.4,27,1,27.7042,85.3116
Om Bahal Junction Cafe,4.1,15,2,27.7030,85.3095
Basantapur Local Coffee,4.2,12,2,27.7034,85.3100
