name,rating,review_count,price_level,lat,lng
Kuleshwor Junction Cafe,4.2,15.0,2.0,27.6928,85.2982
Balkhu Old Tea House,4.7,31.0,1.0,27.6832,85.2905
Caffeine Adda (Kuleshwor),4.3,19.0,2.0,27.6932,85.2995
Kalimati Morning Coffee,4.4,14.0,2.0,27.6981,85.297
Kuleshwor Square Tea Point,4.3,18.0,1.0,27.6925,85.2988
Balkhu South Cafe,4.1,11.0,2.0,27.6838,85.2915
The Grind (Kalimati),4.0,28.0,2.0,27.6979,85.2968
Kuleshwor Tara Cafe,4.2,12.0,2.0,27.6935,85.2991
Balkhu Heritage Tea,4.3,15.0,1.0,27.6841,85.2912
Riverside Tea Point (Kuleshwor),4.4,52.0,1.0,27.6912,85.2975
Kalimati Gate Coffee Shop,4.1,19.0,2.0,27.6985,85.2975
Kuleshwor Central Bakery,4.2,27.0,2.0,27.6922,85.2985
Balkhu Park Cafe,4.1,14.0,2.0,27.6845,85.2918
Tea Break (Kalimati),4.3,12.0,1.0,27.6975,85.2965
Kuleshwor Coffee Corner,4.1,18.0,2.0,27.6932,85.2995
Balkhu Gate Bakery,4.2,24.0,2.0,27.6835,85.2908
Mero Chiya Pasal (Kuleshwor),4.5,33.0,1.0,27.6915,85.2979
Kalimati Heritage Tea House,4.3,12.0,1.0,27.6981,85.297
Kuleshwor Old Tea House,4.7,21.0,1.0,27.6928,85.2991
Balkhu Morning Coffee Hub,4.4,11.0,2.0,27.6841,85.2912
Kaidako Coffee House,4.7,110.0,2.0,27.672,85.3467
Himalayan Java Coffee (Kuleshwor/Balkhu Edge),4.3,150.0,3.0,27.6944,85.2987
Sm Bakery Cafe & Gaming,4.7,35.0,2.0,27.68,85.3432
Hot Live Bakery Koteshwor,4.5,85.0,2.0,27.6871,85.3427
Hotel A One Cafe & Venue,4.1,210.0,2.0,27.6791,85.3484
Roadside Cafe (Balkhu/Ward 14),4.0,120.0,2.0,27.6902,85.2971
Caffeophilia (Balkhu-Gyaneshwor Link),4.8,95.0,2.0,27.7097,85.3327
Himalayan Coffee Hub,4.8,42.0,2.0,27.724,85.2996
T-Ghar (Koteshwor Branch),4.2,65.0,1.0,27.6775,85.3481
Coffee Station (Koteshwor),4.3,55.0,2.0,27.6785,85.3475
Orange Bakery & Cafe (Balkhu),4.0,34.0,2.0,27.6915,85.2988
Koteshwor Morning Coffee,4.4,28.0,2.0,27.6795,85.3482
Daily Grind Koteshwor,4.2,19.0,2.0,27.6788,85.3478
Balkhu Junction Cafe,4.1,45.0,2.0,27.6845,85.2915
Chiya Sathi (Koteshwor),4.6,88.0,1.0,27.6772,85.3465
Smart Food & Cafe (Balkhu),4.2,31.0,2.0,27.6925,85.2992
Elite Coffee Hub Koteshwor,4.1,12.0,2.0,27.6802,85.3485
Alpine Coffee & Bakery,4.3,24.0,2.0,27.6815,85.3472
Matka Chiya Koteshwor,4.5,115.0,1.0,27.6782,85.3468
Koteshwor Central Bakery,4.2,52.0,2.0,27.6791,85.348
Morning Bell Cafe (Balkhu),4.1,18.0,2.0,27.6912,85.2985
Station 14 Coffee,4.3,22.0,2.0,27.6785,85.3475
Balkhu Riverside Tea,4.4,45.0,1.0,27.6835,85.2912
Fresh Bake Koteshwor,4.1,33.0,2.0,27.6798,85.3488
Koteshwor Square Tea Point,4.3,14.0,1.0,27.6778,85.3462
Heritage Tea House Balkhu,4.2,27.0,2.0,27.6918,85.2995
The Bean Bag Cafe,4.4,21.0,2.0,27.6805,85.3482
Balkhu South Coffee,4.0,15.0,2.0,27.6842,85.2918
Koteshwor Gate Bakery,4.1,42.0,2.0,27.6775,85.3475
Local Chiya Adda Koteshwor,4.6,56.0,1.0,27.6788,85.3472
Caffeine Adda (Balkhu),4.3,19.0,2.0,27.6922,85.2988
Riverside Tea Point Koteshwor,4.5,31.0,1.0,27.6765,85.3458
Koteshwor View Cafe,4.1,12.0,2.0,27.6812,85.3491
Pachali Morning Coffee Hub,4.2,18.0,2.0,27.6885,85.3015
Balkhu Old Tea House,4.7,52.0,1.0,27.6832,85.2905
Mero Bakery (Koteshwor),4.0,28.0,2.0,27.6795,85.3485
Tea Break Koteshwor,4.3,22.0,1.0,27.6782,85.3465
Balkhu Park Cafe,4.1,14.0,2.0,27.6848,85.2922
Koteshwor Crossing Tea Stall,4.5,65.0,1.0,27.6778,85.3468
Alpine Bakery (Balkhu Edge),4.0,38.0,2.0,27.6915,85.2982
Nature'S Coffee Koteshwor,4.3,15.0,2.0,27.6805,85.3488
Koteshwor Tara Cafe,4.2,19.0,2.0,27.6792,85.3475
Balkhu Morning Coffee,4.4,27.0,2.0,27.6918,85.2998
Tea & Snacks Hub Koteshwor,4.0,11.0,2.0,27.6788,85.3472
Koteshwor Corner Bakery,4.1,24.0,2.0,27.6785,85.348
Balkhu Junction Coffee,4.0,31.0,2.0,27.6845,85.2915
Mero Chiya Pasal (Balkhu),4.5,45.0,1.0,27.6912,85.2985
Koteshwor Heritage Tea,4.3,18.0,1.0,27.6775,85.3462
A One Tea Shop Koteshwor,4.4,33.0,1.0,27.6791,85.3484
Balkhu Gateway Coffee,4.1,15.0,2.0,27.6925,85.2995
Koteshwor Street Cafe,3.9,22.0,1.0,27.6785,85.3478
Balkhu Bridge Tea Stall,4.5,52.0,1.0,27.6832,85.2908
The Grind (Koteshwor),4.0,14.0,2.0,27.6795,85.3482
Koteshwor Central Coffee,4.3,19.0,2.0,27.6788,85.3475
Balkhu Metro Cafe,4.1,12.0,2.0,27.6915,85.2991
Koteshwor Old Tea House,4.7,31.0,1.0,27.6772,85.3465
Balkhu Heritage Tea House,4.3,15.0,1.0,27.6918,85.2995
Koteshwor Junction Cafe,4.2,18.0,2.0,27.6798,85.3485
Balkhu Southern Coffee,4.1,11.0,2.0,27.6842,85.2918
Koteshwor Morning Dew Cafe,4.4,24.0,2.0,27.6802,85.3488
The Himalayan Java Coffee (Swayambhu),4.5,1200.0,3.0,27.7145,85.2912
Nirvana Garden Cafe (Swayambhu),4.4,310.0,2.0,27.7152,85.2905
Cafe De Swayambhu,4.2,450.0,2.0,27.7148,85.2918
Swayambhu View Cafe,4.1,215.0,2.0,27.7155,85.2922
White Tara Cafe,4.6,85.0,2.0,27.7162,85.2898
Peaceful Coffee & Bakery (Dallu),4.3,64.0,2.0,27.7125,85.2955
Dallu Coffee Hub,4.2,52.0,2.0,27.7118,85.2962
Banasthali Coffee Hub,4.1,38.0,2.0,27.7245,85.2985
Himalayan Coffee Hub (Banasthali),4.8,42.0,2.0,27.724,85.2996
The Garden Cafe (Swayambhu),4.3,120.0,2.0,27.715,85.2915
Lotus Coffee & Bakery,4.5,92.0,2.0,27.7142,85.2928
Dallu Junction Cafe,4.0,24.0,2.0,27.7105,85.2975
Monkey Temple Coffee Shop,4.2,310.0,2.0,27.7158,85.2902
Siddhartha Coffee Shop (Banasthali),4.0,55.0,2.0,27.7238,85.2991
Bijeshwori Tea Point,4.4,18.0,1.0,27.7168,85.2985
Stupa View Bakery,4.1,88.0,2.0,27.7152,85.2932
Karma Coffee (Swayambhu Edge),4.7,110.0,2.0,27.7141,85.2885
Dallu Awas Coffee Corner,4.2,15.0,2.0,27.7121,85.2958
Banasthali Gate Cafe,4.1,33.0,2.0,27.7242,85.2988
Dhungu'S Coffee & Bakery,4.4,27.0,2.0,27.7135,85.2942
Heritage Tea House Swayambhu,4.3,42.0,2.0,27.7155,85.2908
Mero Chiya Adda (Dallu),4.6,65.0,1.0,27.7112,85.2965
Alpine Coffee & Bakery (Banasthali),4.1,19.0,2.0,27.7235,85.2995
Swayambhu Morning Tea Stall,4.7,115.0,1.0,27.716,85.2925
Zen Coffee Shop,4.4,34.0,2.0,27.7145,85.2895
Dallu Riverside Tea,4.3,12.0,1.0,27.7108,85.2972
Station 15 Coffee,4.2,28.0,2.0,27.7148,85.2912
Banasthali View Bakery,4.0,21.0,2.0,27.7248,85.2982
Chiya Sathi (Swayambhu),4.5,52.0,1.0,27.7152,85.2918
The Bean Box Dallu,4.2,14.0,2.0,27.7125,85.2952
Smart Food & Cafe (Banasthali),4.1,31.0,2.0,27.7232,85.2998
Local Chiya Point Bijeshwori,4.6,88.0,1.0,27.7172,85.2982
Morning Bell Cafe (Swayambhu),4.3,19.0,2.0,27.7142,85.2905
Dallu Central Coffee,4.1,12.0,2.0,27.7128,85.2968
Banasthali Junction Tea,4.4,24.0,1.0,27.7245,85.2992
Swayambhu Heritage Tea,4.2,56.0,1.0,27.7158,85.2915
Alpine Bakery (Dallu),4.0,33.0,2.0,27.7115,85.2955
The Grind Swayambhu,4.3,27.0,2.0,27.715,85.2922
Banasthali South Coffee,4.1,15.0,2.0,27.7238,85.2995
Matka Chiya (Swayambhu Entrance),4.7,145.0,1.0,27.7162,85.2918
Nature'S Coffee Dallu,4.2,18.0,2.0,27.7122,85.2965
Swayambhu Square Tea Point,4.4,31.0,1.0,27.7155,85.2928
Banasthali Morning Dew Cafe,4.1,12.0,2.0,27.7242,85.2988
Tea & Snacks Hub Bijeshwori,4.0,22.0,2.0,27.7165,85.2981
Kailash Coffee Shop (Swayambhu),4.5,95.0,2.0,27.7148,85.2892
Dallu Old Tea House,4.6,52.0,1.0,27.7118,85.2958
Banasthali Heritage Tea,4.3,14.0,1.0,27.7248,85.2995
Swayambhu Bridge Tea Stall,4.4,65.0,1.0,27.7138,85.2945
The Bakery Shop Banasthali,4.1,28.0,2.0,27.7235,85.2985
Coffee Time Dallu,4.2,15.0,2.0,27.7125,85.2962
Bhotebahal Tea (Swayambhu Branch),4.5,42.0,1.0,27.7152,85.2912
Bijeshwori Gate Bakery,4.2,11.0,2.0,27.7175,85.2988
Mero Bakery (Swayambhu),4.0,24.0,2.0,27.7145,85.2925
Tea Break Dallu,4.3,18.0,1.0,27.7122,85.2955
Swayambhu Park Cafe,4.1,33.0,2.0,27.7165,85.2912
Fresh Bake Bijeshwori,4.2,14.0,2.0,27.7168,85.2985
Banasthali Gateway Coffee,4.0,19.0,2.0,27.7242,85.2992
Swayambhu Local Tea Point,4.6,56.0,1.0,27.7152,85.2908
Dallu Heights Cafe,4.1,12.0,2.0,27.7132,85.2968
Caffeine Adda (Swayambhu),4.3,27.0,2.0,27.7148,85.2915
The Himalayan Java Coffee (Balaju),4.4,450.0,3.0,27.7315,85.3012
Redmud Coffee (Nayabazar),4.3,210.0,2.0,27.7215,85.3055
Hot Live Bakery (Balaju Chowk),4.5,320.0,2.0,27.7322,85.3008
Caffeophilia (Nayabazar),4.7,115.0,2.0,27.7222,85.3061
Coffee Station (Sorhakhutte),4.3,85.0,2.0,27.7165,85.3082
The Bakery Cafe (Balaju),4.1,1200.0,2.0,27.7308,85.3015
Swiss Bakery Balaju,4.2,185.0,2.0,27.7312,85.3025
Machhapokhari Coffee Hub,4.0,52.0,2.0,27.7355,85.2985
Bake N Cakes (Nayabazar),4.4,92.0,2.0,27.7208,85.3048
Mount Mary Bakery (Sorhakhutte),4.3,145.0,2.0,27.7172,85.3088
Balaju Heights Cafe,4.1,38.0,2.0,27.7335,85.3042
Coffee Saalaa (Nayabazar),4.5,64.0,2.0,27.7218,85.3052
Smart Food & Snacks Cafe (Balaju),4.0,24.0,2.0,27.7318,85.3005
Balaju Industrial Area Canteen,4.2,310.0,1.0,27.7352,85.3018
Newa Coffee House (Sorhakhutte),4.1,28.0,2.0,27.7168,85.3075
Chiya Sathi (Balaju),4.6,95.0,1.0,27.7305,85.3022
Nayabazar Junction Cafe,4.2,42.0,2.0,27.7225,85.3065
Daily Grind Balaju,4.3,18.0,2.0,27.7315,85.3012
B.B. Bakery And Coffee,4.1,56.0,2.0,27.7328,85.3001
Sorhakhutte Morning Tea Stall,4.7,120.0,1.0,27.7175,85.3092
Alpine Coffee & Bakery (Machhapokhari),4.2,33.0,2.0,27.7358,85.2978
Mero Chiya Adda (Nayabazar),4.5,74.0,1.0,27.7212,85.3045
The Bean Box Balaju,4.4,27.0,2.0,27.7325,85.3032
Balaju Garden Cafe,4.1,45.0,2.0,27.731,85.3018
Machhapokhari Tea Corner,4.3,15.0,1.0,27.7352,85.2982
Lekhnath Coffee Shop (Sorhakhutte),4.0,22.0,2.0,27.7162,85.3078
Heritage Tea House Balaju,4.2,31.0,2.0,27.732,85.3025
Caffeine Adda (Nayabazar),4.3,19.0,2.0,27.7215,85.3058
Balaju Square Tea Point,4.4,52.0,1.0,27.7325,85.3015
Smart Bake & Cafe (Machhapokhari),4.1,14.0,2.0,27.7355,85.2991
Nature'S Coffee Sorhakhutte,4.2,28.0,2.0,27.7178,85.3085
Matka Chiya (Balaju Bypass),4.7,185.0,1.0,27.7345,85.2995
The Grind Nayabazar,4.3,34.0,2.0,27.722,85.3062
Balaju Gate Bakery,4.2,55.0,2.0,27.7312,85.3002
Nayabazar Morning Dew Cafe,4.4,22.0,2.0,27.7205,85.3042
Machhapokhari Heritage Tea,4.3,12.0,1.0,27.736,85.2988
Sorhakhutte Crossing Tea Stall,4.5,88.0,1.0,27.717,85.3082
Alpine Bakery (Balaju),4.1,65.0,2.0,27.7318,85.3015
Nayabazar Central Coffee,4.2,24.0,2.0,27.7218,85.3055
The Bakery Shop Machhapokhari,4.1,19.0,2.0,27.7352,85.2985
Balaju South Coffee Hub,4.3,15.0,2.0,27.7295,85.3028
Sorhakhutte Old Tea House,4.7,65.0,1.0,27.7165,85.3085
Mero Bakery (Nayabazar),4.0,31.0,2.0,27.7222,85.3068
Tea Break Balaju,4.3,27.0,1.0,27.7315,85.3022
Machhapokhari Junction Tea,4.4,18.0,1.0,27.7358,85.2995
Fresh Bake Sorhakhutte,4.2,22.0,2.0,27.7172,85.3088
Balaju Local Tea Point,4.6,110.0,1.0,27.7325,85.3012
Nayabazar Heights Cafe,4.1,12.0,2.0,27.7228,85.3072
Balaju Bridge Tea Stall,4.5,52.0,1.0,27.7332,85.2998
Caffeine Corner Machhapokhari,4.0,11.0,2.0,27.735,85.2982
Sorhakhutte Square Tea Point,4.3,24.0,1.0,27.7168,85.3081
Nayabazar Park Cafe,4.1,15.0,2.0,27.721,85.305
Balaju Central Bakery,4.2,42.0,2.0,27.7315,85.3008
Machhapokhari Morning Coffee,4.4,21.0,2.0,27.7355,85.2988
Tea & Snacks Hub Balaju,4.0,14.0,2.0,27.7322,85.3018
Nayabazar Heritage Tea House,4.3,19.0,1.0,27.7215,85.3058
Balaju Metro Cafe,4.1,12.0,2.0,27.7305,85.3015
Sorhakhutte Heritage Tea,4.3,27.0,1.0,27.7165,85.3088
Machhapokhari Gateway Coffee,4.0,15.0,2.0,27.7352,85.2992
Balaju Street Cafe,3.9,33.0,1.0,27.7318,85.3025
Himalayan Java Coffee (Lainchaur),4.4,1150.0,3.0,27.7198,85.3125
Roadhouse Cafe (Chhetrapati),4.3,2100.0,3.0,27.7135,85.3088
Snowman Bakery (Ward 17 Edge),4.2,1850.0,1.0,27.7058,85.3082
Chhetrapati Free Clinic Cafe,4.1,45.0,2.0,27.7125,85.3075
Bodhi Books And Bakes (Lainchaur),4.7,680.0,2.0,27.7185,85.3138
Ananda Tree House Cafe,4.5,420.0,2.0,27.7142,85.3092
Pumpernickel Bakery (Ward 17/26 Border),4.1,1500.0,2.0,27.7152,85.3105
Lainchaur Coffee Hub,4.2,120.0,2.0,27.7205,85.3118
Chick N' Falafel (Chhetrapati),4.4,310.0,1.0,27.7138,85.3082
Mitho Coffee (Lainchaur),4.6,85.0,2.0,27.7192,85.3132
Caffeophilia (Lainchaur),4.7,145.0,2.0,27.7212,85.3128
The Bakery Cafe (Lainchaur),4.1,850.0,2.0,27.7188,85.3115
Mountmary Bakery (Chhetrapati),4.3,215.0,2.0,27.7128,85.3072
Coffee Time Lainchaur,4.0,52.0,2.0,27.7195,85.3122
Chhetrapati Morning Tea Stall,4.6,92.0,1.0,27.7132,85.3085
Lainchaur Tea Point,4.3,34.0,1.0,27.7208,85.3112
White Girl Coffee (Chhetrapati),4.5,56.0,2.0,27.7145,85.3095
Daily Grind Lainchaur,4.2,28.0,2.0,27.7182,85.3128
Alpine Coffee & Bakery (Chhetrapati),4.1,42.0,2.0,27.7122,85.3078
Heritage Tea House Lainchaur,4.4,18.0,2.0,27.7198,85.3135
Mero Chiya Adda (Chhetrapati),4.5,110.0,1.0,27.7135,85.3088
Lainchaur Junction Cafe,4.1,24.0,2.0,27.7202,85.3115
The Bean Box Chhetrapati,4.3,38.0,2.0,27.7141,85.3091
Lainchaur Garden Cafe,4.2,65.0,2.0,27.7185,85.3125
Smart Food & Cafe (Chhetrapati),4.0,15.0,2.0,27.7128,85.3082
Chhetrapati Square Tea Point,4.5,74.0,1.0,27.7138,85.3075
Nature'S Coffee Lainchaur,4.2,21.0,2.0,27.7192,85.3132
Caffeine Adda (Chhetrapati),4.3,33.0,2.0,27.7145,85.3098
Lainchaur Gate Bakery,4.1,55.0,2.0,27.7188,85.3118
Chhetrapati Heritage Tea,4.4,27.0,1.0,27.7132,85.3085
Morning Bell Cafe (Lainchaur),4.2,19.0,2.0,27.7195,85.3125
The Grind Chhetrapati,4.3,12.0,2.0,27.7142,85.3092
Lainchaur South Coffee,4.0,31.0,2.0,27.7182,85.3135
Matka Chiya (Chhetrapati Crossing),4.7,145.0,1.0,27.7135,85.3078
Lainchaur Crossing Tea Stall,4.5,52.0,1.0,27.7205,85.3112
Alpine Bakery (Lainchaur),4.1,88.0,2.0,27.7198,85.3122
Chhetrapati Central Coffee,4.2,14.0,2.0,27.7138,85.3082
The Bakery Shop Lainchaur,4.1,22.0,2.0,27.7185,85.3115
Chhetrapati View Bakery,4.0,18.0,2.0,27.7145,85.3095
Sorhakhutte Tea (Ward 17 Edge),4.5,65.0,1.0,27.7165,85.3085
Mero Bakery (Lainchaur),4.0,24.0,2.0,27.7192,85.3128
Tea Break Chhetrapati,4.3,31.0,1.0,27.7132,85.3088
Lainchaur Metro Cafe,4.2,11.0,2.0,27.7208,85.3115
Chhetrapati Local Tea Point,4.6,88.0,1.0,27.7138,85.3072
Lainchaur Heights Cafe,4.1,27.0,2.0,27.7195,85.3138
Caffeine Corner Chhetrapati,4.2,15.0,2.0,27.7145,85.3092
Lainchaur Central Bakery,4.1,33.0,2.0,27.7188,85.3125
Chhetrapati Bridge Tea Stall,4.5,42.0,1.0,27.7125,85.3078
Tea & Snacks Hub Lainchaur,4.0,12.0,2.0,27.7192,85.3132
Chhetrapati Morning Coffee,4.4,19.0,2.0,27.7135,85.3085
Lainchaur Square Tea Point,4.3,24.0,1.0,27.7205,85.3118
Chhetrapati Park Cafe,4.2,15.0,2.0,27.7142,85.3098
Lainchaur Heritage Tea House,4.4,31.0,1.0,27.7198,85.3122
Chhetrapati Gateway Coffee,4.1,11.0,2.0,27.7138,85.3088
Lainchaur Street Cafe,3.9,22.0,1.0,27.7192,85.3135
Chhetrapati Morning Dew Cafe,4.3,14.0,2.0,27.7145,85.3095
Lainchaur Tea Break,4.2,18.0,1.0,27.7208,85.3112
Chhetrapati Old Tea House,4.7,55.0,1.0,27.7132,85.3075
Lainchaur Junction Tea,4.4,12.0,1.0,27.7202,85.3118
Chhetrapati Morning Coffee Hub,4.5,11.0,2.0,27.7135,85.3082
Nhyokha Mithaai Bhandar,4.5,210.0,1.0,27.7095,85.3082
Bakery House (Nardevi),4.2,85.0,2.0,27.7088,85.3075
Kilagal Morning Tea Point,4.6,120.0,1.0,27.7082,85.3095
Nardevi Fruits And Juice Center,4.1,45.0,1.0,27.7085,85.3072
Cakes N Bakes Anytime (Nardevi),4.3,56.0,2.0,27.7089,85.3078
Aajju Tea Shop (Kilagal),4.5,34.0,1.0,27.708,85.3092
Pari'S Tea House,4.4,22.0,1.0,27.7092,85.3085
Newa Nasa (Local Snacks),4.3,88.0,1.0,27.7086,85.307
Itum Bahal Coffee Corner,4.2,15.0,2.0,27.7102,85.3088
Nyakhachok Tea Stall,4.7,52.0,1.0,27.709,85.3098
Kilagal Central Bakery,4.0,28.0,2.0,27.7083,85.3094
Nepa Tea Shop (Nardevi),4.4,19.0,1.0,27.7087,85.3076
Aila Pa Sa (Traditional Cafe),4.5,64.0,2.0,27.7098,85.308
Mankan Dhak Sweets & Tea,4.3,31.0,1.0,27.7082,85.3072
Kilagal Junction Coffee,4.1,12.0,2.0,27.7081,85.3096
Nardevi Heritage Tea,4.6,74.0,1.0,27.7088,85.3074
Itum Bahal Heritage Tea,4.5,42.0,1.0,27.7105,85.3085
Nyakhachok Morning Coffee,4.3,18.0,2.0,27.7092,85.3095
Kilagal Gate Bakery,4.1,33.0,2.0,27.708,85.309
Nardevi Crossing Tea Stall,4.5,95.0,1.0,27.7085,85.3075
Chittadhar Marg Tea Hub,4.2,27.0,1.0,27.7088,85.3068
Kilagal Square Tea Point,4.4,52.0,1.0,27.7084,85.3092
Nardevi Old Tea House,4.7,110.0,1.0,27.7087,85.3073
Itum Bahal Square Cafe,4.2,21.0,2.0,27.71,85.3082
Nyakhachok Local Tea Point,4.6,38.0,1.0,27.7095,85.3098
Kilagal View Bakery,4.0,15.0,2.0,27.7082,85.3097
Nardevi Morning Dew Cafe,4.3,12.0,2.0,27.7089,85.3079
The Grind Kilagal,4.2,14.0,2.0,27.7085,85.3091
Nardevi Central Coffee,4.1,19.0,2.0,27.7086,85.3071
Itum Bahal Corner Tea,4.4,24.0,1.0,27.7108,85.3088
Nyakhachok Crossing Tea Stall,4.5,65.0,1.0,27.7091,85.3094
Kilagal Local Coffee Hub,4.3,11.0,2.0,27.708,85.3098
Nardevi Square Tea Point,4.4,42.0,1.0,27.7084,85.3076
Itum Bahal Junction Cafe,4.1,18.0,2.0,27.7102,85.308
Nyakhachok Heritage Tea House,4.2,15.0,1.0,27.7093,85.3096
Kilagal Riverside Tea (Edge),4.3,22.0,1.0,27.7075,85.3095
Nardevi Heights Cafe,4.1,12.0,2.0,27.7082,85.3078
Itum Bahal Morning Tea Stall,4.5,31.0,1.0,27.7105,85.3085
Nyakhachok Central Bakery,4.0,24.0,2.0,27.709,85.3092
Kilagal Morning Coffee Hub,4.4,14.0,2.0,27.7083,85.3093
Nardevi Gate Bakery,4.1,28.0,2.0,27.7088,85.3072
Itum Bahal View Bakery,4.2,11.0,2.0,27.71,85.3088
Nyakhachok Square Tea Point,4.3,19.0,1.0,27.7094,85.3098
Kilagal Bridge Tea Stall,4.5,55.0,1.0,27.7078,85.3102
Nardevi Street Cafe,3.9,22.0,1.0,27.7085,85.3075
Itum Bahal Local Tea Point,4.4,33.0,1.0,27.7103,85.3082
Nyakhachok Morning Coffee,4.2,15.0,2.0,27.7092,85.3095
Kilagal Heritage Tea House,4.3,27.0,1.0,27.7082,85.3094
Nardevi Metro Cafe,4.1,11.0,2.0,27.7087,85.3078
Itum Bahal Junction Tea,4.4,18.0,1.0,27.7105,85.3085
Nyakhachok Crossing Coffee,4.1,12.0,2.0,27.7091,85.3094
Kilagal Central Coffee,4.2,15.0,2.0,27.7085,85.3092
Nardevi Morning Coffee Hub,4.4,21.0,2.0,27.7085,85.3076
Itum Bahal Square Tea Point,4.3,14.0,1.0,27.7102,85.3088
Nyakhachok Park Cafe (Edge),4.1,11.0,2.0,27.7098,85.3105
Kilagal Local Tea Point,4.6,42.0,1.0,27.7082,85.3096
Nardevi Heritage Tea House,4.4,19.0,1.0,27.7086,85.3074
Itum Bahal Gateway Coffee,4.0,15.0,2.0,27.7105,85.3082
Nyakhachok Morning Dew Cafe,4.3,12.0,2.0,27.7094,85.3092
Kilagal Tea Break,4.2,11.0,1.0,27.708,85.3095
Bhimsensthan Chiya Point,4.5,120.0,1.0,27.7042,85.3035
Hanu Tea House (Maru),4.4,56.0,2.0,27.7038,85.3055
Pashupati Bakery (Damaitol),4.3,88.0,2.0,27.7051,85.3032
Maru Coffee Hub,4.2,42.0,2.0,27.704,85.3052
Gahiti Tea Center,4.6,31.0,1.0,27.7055,85.3048
Damaitol Morning Tea Stall,4.5,65.0,1.0,27.7053,85.3035
Bhimsensthan Heritage Tea,4.4,24.0,1.0,27.7045,85.3038
Maru Ganesh Tea Corner,4.7,95.0,1.0,27.7035,85.3058
Local Chiya Adda (Bhimsensthan),4.6,38.0,1.0,27.7048,85.3032
Damaitol Central Bakery,4.1,22.0,2.0,27.705,85.303
Bhimsensthan Junction Coffee,4.2,15.0,2.0,27.7044,85.3036
Maru Square Coffee,4.3,28.0,2.0,27.7039,85.3054
Gahiti Junction Tea,4.4,19.0,1.0,27.7058,85.3045
Damaitol Gate Bakery,4.0,18.0,2.0,27.7055,85.3038
Bhimsensthan Old Tea House,4.7,85.0,1.0,27.7042,85.3031
Maru Heritage Tea House,4.5,42.0,1.0,27.7038,85.3057
Gahiti Local Tea Point,4.6,27.0,1.0,27.7056,85.3049
Damaitol Morning Coffee Hub,4.2,14.0,2.0,27.7052,85.3034
Bhimsensthan Crossing Tea Stall,4.5,52.0,1.0,27.7046,85.3037
Maru Morning Dew Cafe,4.3,21.0,2.0,27.7041,85.3056
Gahiti Square Tea Point,4.4,18.0,1.0,27.7057,85.3042
Damaitol Street Cafe,3.9,12.0,1.0,27.7054,85.3031
Bhimsensthan Heritage Coffee,4.3,19.0,2.0,27.7043,85.3033
Maru Crossing Tea Stall,4.5,33.0,1.0,27.704,85.3051
Gahiti Central Bakery,4.1,15.0,2.0,27.7055,85.3046
Damaitol Local Tea Point,4.6,45.0,1.0,27.7052,85.3036
Bhimsensthan Morning Coffee,4.4,11.0,2.0,27.7045,85.3034
Maru View Bakery,4.2,14.0,2.0,27.7037,85.3058
Gahiti Heritage Tea House,4.3,22.0,1.0,27.7059,85.3044
Damaitol Corner Tea,4.4,15.0,1.0,27.7051,85.3039
Bhimsensthan Square Tea Point,4.3,24.0,1.0,27.7048,85.3035
Maru Local Coffee Hub,4.2,12.0,2.0,27.7042,85.3053
Gahiti Morning Tea Stall,4.5,31.0,1.0,27.7057,85.3048
Damaitol Junction Cafe,4.1,18.0,2.0,27.7056,85.3032
Bhimsensthan View Bakery,4.0,11.0,2.0,27.7041,85.3039
Maru Morning Coffee Hub,4.4,27.0,2.0,27.7039,85.3055
Gahiti Crossing Tea Stall,4.5,14.0,1.0,27.7054,85.3046
Damaitol Heritage Tea House,4.3,19.0,1.0,27.7053,85.3038
Bhimsensthan Morning Dew Cafe,4.2,15.0,2.0,27.7044,85.3031
Maru Street Cafe,4.1,22.0,1.0,27.7041,85.3052
Gahiti Gate Bakery,4.2,12.0,2.0,27.7058,85.3042
Damaitol Metro Cafe,4.0,11.0,2.0,27.7055,85.3034
Bhimsensthan Local Tea Point,4.6,56.0,1.0,27.7042,85.3037
Maru Junction Tea,4.4,31.0,1.0,27.7038,85.3059
Gahiti Morning Coffee Hub,4.2,11.0,2.0,27.7056,85.3045
Damaitol Crossing Coffee,4.1,14.0,2.0,27.7052,85.3037
Bhimsensthan Park Cafe (Edge),4.3,18.0,2.0,27.7038,85.3028
Maru Heritage Tea,4.5,15.0,1.0,27.704,85.3054
Gahiti View Bakery,4.1,12.0,2.0,27.7057,85.3047
Damaitol Square Tea Point,4.3,22.0,1.0,27.7054,85.3035
Bhimsensthan Gateway Coffee,4.2,11.0,2.0,27.7046,85.3032
Maru Park Cafe,4.1,19.0,2.0,27.7035,85.305
Gahiti Crossing Coffee,4.0,14.0,2.0,27.7055,85.3042
Damaitol Morning Coffee,4.4,24.0,2.0,27.7051,85.3033
Bhimsensthan Tea Break,4.2,15.0,1.0,27.7048,85.3038
Maru Old Tea House,4.7,45.0,1.0,27.7037,85.3056
Gahiti Heritage Tea,4.3,12.0,1.0,27.7058,85.3041
Damaitol Local Coffee Hub,4.2,18.0,2.0,27.7053,85.3035
Bhimsensthan Central Bakery,4.1,12.0,2.0,27.7044,85.3033
Maru Morning Coffee,4.4,11.0,2.0,27.7042,85.3057
